time,open,high,low,close,tick_volume,spread,real_volume
2025-06-10 18:45:00,1.35074,1.35125,1.35041,1.35062,897,18,0
2025-06-10 19:00:00,1.35062,1.35084,1.3501400000000001,1.35053,821,18,0
2025-06-10 19:15:00,1.35052,1.35052,1.35,1.3502,534,18,0
2025-06-10 19:30:00,1.3502,1.35041,1.34999,1.35034,516,18,0
2025-06-10 19:45:00,1.35034,1.35037,1.34971,1.34977,537,18,0
2025-06-10 20:00:00,1.34979,1.35019,1.34959,1.34995,520,18,0
2025-06-10 20:15:00,1.34995,1.35002,1.34942,1.34981,499,18,0
2025-06-10 20:30:00,1.34981,1.35008,1.34941,1.35006,570,18,0
2025-06-10 20:45:00,1.35006,1.3504,1.34989,1.34992,478,18,0
2025-06-10 21:00:00,1.34991,1.34992,1.34925,1.34935,662,18,0
2025-06-10 21:15:00,1.34935,1.34938,1.3489200000000001,1.3492899999999999,541,18,0
2025-06-10 21:30:00,1.3493,1.34971,1.34928,1.3497,530,18,0
2025-06-10 21:45:00,1.3497,1.3497,1.34931,1.34932,637,18,0
2025-06-10 22:00:00,1.34932,1.3498299999999999,1.34905,1.34974,571,18,0
2025-06-10 22:15:00,1.34973,1.3503,1.34973,1.35002,490,18,0
2025-06-10 22:30:00,1.35001,1.35054,1.34993,1.35054,355,18,0
2025-06-10 22:45:00,1.35053,1.35072,1.34989,1.3501,459,18,0
2025-06-10 23:00:00,1.3501,1.35026,1.34984,1.35018,317,18,0
2025-06-10 23:15:00,1.35018,1.35022,1.3496000000000001,1.3498,311,19,0
2025-06-10 23:30:00,1.3498,1.34992,1.34951,1.34972,220,18,0
2025-06-10 23:45:00,1.34972,1.34991,1.3492899999999999,1.3492899999999999,277,18,0
2025-06-11 00:00:00,1.3492899999999999,1.3501699999999999,1.34921,1.34994,69,32,0
2025-06-11 00:15:00,1.34994,1.34996,1.3489200000000001,1.3496000000000001,130,43,0
2025-06-11 00:30:00,1.3496000000000001,1.34976,1.3493,1.34951,135,66,0
2025-06-11 00:45:00,1.34951,1.34966,1.34918,1.3495300000000001,68,80,0
2025-06-11 01:00:00,1.3495300000000001,1.3501400000000001,1.34923,1.35003,231,18,0
2025-06-11 01:15:00,1.35003,1.3502399999999999,1.35001,1.35005,264,18,0
2025-06-11 01:30:00,1.35005,1.35011,1.3498299999999999,1.34996,337,20,0
2025-06-11 01:45:00,1.34996,1.35029,1.34996,1.35018,368,19,0
2025-06-11 02:00:00,1.35019,1.35037,1.34985,1.35022,506,18,0
2025-06-11 02:15:00,1.35026,1.35031,1.34952,1.35023,517,18,0
2025-06-11 02:30:00,1.35023,1.35087,1.35023,1.3507500000000001,431,18,0
2025-06-11 02:45:00,1.3507500000000001,1.35092,1.35049,1.35064,422,18,0
2025-06-11 03:00:00,1.35065,1.35074,1.34993,1.35009,805,18,0
2025-06-11 03:15:00,1.35009,1.35087,1.34973,1.3498700000000001,797,18,0
2025-06-11 03:30:00,1.34984,1.35047,1.34947,1.34973,728,18,0
2025-06-11 03:45:00,1.34974,1.34988,1.3490199999999999,1.34912,683,18,0
2025-06-11 04:00:00,1.34912,1.34945,1.34894,1.34932,666,18,0
2025-06-11 04:15:00,1.34933,1.34948,1.34893,1.34921,519,18,0
2025-06-11 04:30:00,1.34921,1.34923,1.3485,1.34854,535,18,0
2025-06-11 04:45:00,1.34856,1.34859,1.3474300000000001,1.34755,705,18,0
2025-06-11 05:00:00,1.34754,1.34802,1.3474,1.34791,676,18,0
2025-06-11 05:15:00,1.34789,1.34814,1.34774,1.34784,515,18,0
2025-06-11 05:30:00,1.34784,1.34817,1.34771,1.3480699999999999,420,18,0
2025-06-11 05:45:00,1.3480699999999999,1.34818,1.34784,1.34794,395,18,0
2025-06-11 06:00:00,1.34792,1.34792,1.34744,1.34772,490,18,0
2025-06-11 06:15:00,1.34772,1.34795,1.34754,1.34758,392,18,0
2025-06-11 06:30:00,1.34757,1.34828,1.34755,1.34827,394,18,0
2025-06-11 06:45:00,1.34828,1.3483,1.34802,1.34813,331,18,0
2025-06-11 07:00:00,1.34813,1.34821,1.34765,1.34821,329,18,0
2025-06-11 07:15:00,1.34821,1.3485,1.34802,1.34821,345,18,0
2025-06-11 07:30:00,1.3482,1.34842,1.34801,1.34837,428,18,0
2025-06-11 07:45:00,1.34837,1.34853,1.3479999999999999,1.34816,415,18,0
2025-06-11 08:00:00,1.34817,1.3484099999999999,1.34808,1.34823,339,18,0
2025-06-11 08:15:00,1.34823,1.34844,1.3479999999999999,1.3483399999999999,422,18,0
2025-06-11 08:30:00,1.3483399999999999,1.34848,1.34806,1.3483,406,18,0
2025-06-11 08:45:00,1.34829,1.34904,1.34818,1.3489200000000001,476,18,0
2025-06-11 09:00:00,1.3489200000000001,1.3490199999999999,1.34802,1.34819,599,18,0
2025-06-11 09:15:00,1.34819,1.34832,1.34704,1.34714,806,18,0
2025-06-11 09:30:00,1.34714,1.34801,1.34713,1.3479999999999999,722,18,0
2025-06-11 09:45:00,1.34801,1.34805,1.3464800000000001,1.34662,678,18,0
2025-06-11 10:00:00,1.34662,1.34693,1.34633,1.34656,838,18,0
2025-06-11 10:15:00,1.3465799999999999,1.34752,1.3465799999999999,1.34717,744,18,0
2025-06-11 10:30:00,1.34717,1.34784,1.3468200000000001,1.34784,789,18,0
2025-06-11 10:45:00,1.34784,1.3488,1.34772,1.34822,847,18,0
2025-06-11 11:00:00,1.34824,1.34952,1.34791,1.34901,767,18,0
2025-06-11 11:15:00,1.34901,1.34931,1.34862,1.34906,697,18,0
2025-06-11 11:30:00,1.34906,1.34952,1.3486,1.34934,688,18,0
2025-06-11 11:45:00,1.34938,1.34948,1.3489,1.34935,620,18,0
2025-06-11 12:00:00,1.34936,1.34973,1.34891,1.34964,759,18,0
2025-06-11 12:15:00,1.34964,1.34974,1.34923,1.34965,562,18,0
2025-06-11 12:30:00,1.34965,1.35047,1.34931,1.35006,756,18,0
2025-06-11 12:45:00,1.35007,1.35031,1.3492,1.3496299999999999,763,18,0
2025-06-11 13:00:00,1.34968,1.3502399999999999,1.3496000000000001,1.34965,595,18,0
2025-06-11 13:15:00,1.34965,1.35015,1.34949,1.3495,512,18,0
2025-06-11 13:30:00,1.34951,1.34986,1.34928,1.34945,642,18,0
2025-06-11 13:45:00,1.34946,1.35006,1.34945,1.34954,553,18,0
2025-06-11 14:00:00,1.34954,1.3496299999999999,1.34914,1.34927,637,18,0
2025-06-11 14:15:00,1.34927,1.34945,1.3484099999999999,1.34863,628,18,0
2025-06-11 14:30:00,1.34863,1.34942,1.3484,1.34925,637,18,0
2025-06-11 14:45:00,1.34925,1.34959,1.34862,1.34941,737,18,0
2025-06-11 15:00:00,1.34942,1.3496000000000001,1.34874,1.34947,1225,18,0
2025-06-11 15:15:00,1.34947,1.35008,1.34911,1.34977,855,18,0
2025-06-11 15:30:00,1.34977,1.35487,1.34976,1.35332,2035,18,0
2025-06-11 15:45:00,1.35336,1.35392,1.35176,1.3518,1356,18,0
2025-06-11 16:00:00,1.35182,1.3529200000000001,1.35117,1.35282,1338,18,0
2025-06-11 16:15:00,1.35282,1.35291,1.3508,1.35083,1360,18,0
2025-06-11 16:30:00,1.3508200000000001,1.35115,1.3504399999999999,1.35068,1325,18,0
2025-06-11 16:45:00,1.35068,1.35181,1.35009,1.35174,1429,18,0
2025-06-11 17:00:00,1.35174,1.35339,1.35155,1.3529499999999999,1331,18,0
2025-06-11 17:15:00,1.3529499999999999,1.3537,1.3529200000000001,1.35343,1147,18,0
2025-06-11 17:30:00,1.35343,1.3542,1.35311,1.35419,1044,18,0
2025-06-11 17:45:00,1.3542,1.3544100000000001,1.3531900000000001,1.35378,1228,18,0
2025-06-11 18:00:00,1.35378,1.3544,1.35321,1.35401,1250,18,0
2025-06-11 18:15:00,1.35401,1.3545099999999999,1.35382,1.3544100000000001,997,18,0
2025-06-11 18:30:00,1.3544100000000001,1.35567,1.3543,1.35559,942,18,0
2025-06-11 18:45:00,1.3556,1.35569,1.3547799999999999,1.35541,990,18,0
2025-06-11 19:00:00,1.3553899999999999,1.35565,1.3543,1.35438,791,18,0
2025-06-11 19:15:00,1.35439,1.35471,1.35403,1.35456,837,18,0
2025-06-11 19:30:00,1.35456,1.35513,1.3542399999999999,1.3549,780,18,0
2025-06-11 19:45:00,1.35489,1.35519,1.35467,1.35486,634,18,0
2025-06-11 20:00:00,1.35487,1.3553899999999999,1.35463,1.3551,654,18,0
2025-06-11 20:15:00,1.3550900000000001,1.35614,1.35503,1.35591,622,18,0
2025-06-11 20:30:00,1.35591,1.3560400000000001,1.3551199999999999,1.35583,583,18,0
2025-06-11 20:45:00,1.35583,1.35633,1.35567,1.35616,594,18,0
2025-06-11 21:00:00,1.35616,1.35664,1.3553899999999999,1.35552,756,18,0
2025-06-11 21:15:00,1.35552,1.35552,1.35494,1.35503,958,18,0
2025-06-11 21:30:00,1.35503,1.35575,1.35481,1.3551,882,18,0
2025-06-11 21:45:00,1.35483,1.35498,1.35464,1.35464,581,18,0
2025-06-11 22:00:00,1.35463,1.35472,1.35394,1.35404,647,18,0
2025-06-11 22:15:00,1.35404,1.3541400000000001,1.35382,1.3538700000000001,563,18,0
2025-06-11 22:30:00,1.3538700000000001,1.3542100000000001,1.35374,1.35412,536,18,0
2025-06-11 22:45:00,1.35411,1.35412,1.35351,1.35373,597,18,0
2025-06-11 23:00:00,1.35372,1.3541400000000001,1.3537,1.35413,390,18,0
2025-06-11 23:15:00,1.35413,1.35435,1.35412,1.3542399999999999,278,18,0
2025-06-11 23:30:00,1.35427,1.35452,1.3542,1.3544800000000001,356,18,0
2025-06-11 23:45:00,1.35449,1.35474,1.35366,1.3537,334,18,0
2025-06-12 00:00:00,1.35398,1.35462,1.35377,1.35408,32,29,0
2025-06-12 00:15:00,1.35408,1.35408,1.35396,1.35396,18,117,0
2025-06-12 00:30:00,1.35396,1.35435,1.35396,1.35427,178,56,0
2025-06-12 00:45:00,1.35427,1.35447,1.354,1.35423,290,54,0
2025-06-12 01:00:00,1.3544100000000001,1.3551,1.35432,1.35501,355,20,0
2025-06-12 01:15:00,1.35499,1.35545,1.35499,1.35534,123,18,0
2025-06-12 01:30:00,1.35535,1.3556300000000001,1.35525,1.35554,167,18,0
2025-06-12 01:45:00,1.35554,1.35682,1.3554,1.35653,387,18,0
2025-06-12 02:00:00,1.35653,1.3571900000000001,1.3563100000000001,1.35654,465,18,0
2025-06-12 02:15:00,1.35653,1.35654,1.35623,1.35623,233,18,0
